,id,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,Number of schools nearby,Distance from the airport,Price
6156,6762810109,4,3.0,4190,8805,2.5,0,2,5,9,3490,700,1928,0,122047,52.8481,-114.474,2,63,2550000
6157,6762810232,4,4.0,4360,12081,2.0,0,0,3,10,4360,0,2007,0,122048,52.8677,-114.409,2,74,1980000
6158,6762810453,5,3.75,4270,7500,2.0,0,0,3,10,3210,1060,2014,0,122010,52.9145,-114.397,2,53,1600000
6159,6762810719,3,2.0,2070,9600,1.0,0,1,3,7,1590,480,1946,0,122071,52.846,-114.429,1,66,1350000
6160,6762810785,5,2.5,2770,8100,2.0,0,0,3,9,2770,0,2002,0,122048,52.8641,-114.398,1,54,1310000
6161,6762810950,3,2.5,3420,79279,2.0,0,0,3,11,3420,0,1990,0,122005,52.9525,-114.316,3,61,1230000
6162,6762811164,4,2.5,2660,11200,2.0,0,0,3,9,2660,0,1999,0,122048,52.8194,-114.387,2,56,1130000
6163,6762811706,4,2.5,2820,5934,1.0,0,3,5,9,1770,1050,1952,0,122009,52.8006,-114.593,3,63,960000
6164,6762811995,3,2.5,2979,17313,2.0,0,2,3,11,2979,0,1993,0,122027,52.7803,-114.308,1,74,912000
6165,6762812534,4,3.25,2720,4000,2.0,0,1,3,10,2070,650,2014,0,122051,52.7854,-114.457,1,62,846000
6166,6762812872,4,2.75,3010,10450,2.0,0,0,3,9,3010,0,1996,0,122005,52.9279,-114.302,3,68,810000
6167,6762813020,4,2.75,3110,6050,2.0,0,0,3,9,3110,0,2014,0,122005,52.935,-114.316,3,63,799990
6168,6762813753,4,2.5,3140,7260,2.0,0,0,3,8,2200,940,2004,0,122027,52.7964,-114.314,2,62,744000
6169,6762813977,4,2.5,2790,74495,2.0,0,0,3,9,2790,0,1997,0,122045,52.8928,-114.246,3,73,725500
6170,6762814003,4,1.75,2190,9400,1.0,0,0,4,7,1450,740,1962,0,122010,52.8831,-114.386,3,75,725000
6171,6762814079,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,122016,52.7581,-114.578,2,73,720000
6172,6762814130,3,3.5,2840,4468,3.0,0,0,3,10,2840,0,2006,0,122005,52.9369,-114.307,3,73,717550
6173,6762814296,4,2.75,2780,6207,2.0,0,0,3,8,2780,0,2001,0,122045,52.9167,-114.228,3,79,705000
6174,6762814449,5,2.5,3340,24755,2.0,0,0,3,10,3340,0,2002,0,122024,52.6865,-114.256,3,75,699000
6175,6762814814,4,2.5,2040,9225,1.0,0,0,5,8,1610,430,1968,0,122005,52.866,-114.287,2,57,675000
6176,6762814874,3,2.25,1520,5750,2.0,0,0,3,8,1400,120,1908,2006,122009,52.8087,-114.578,1,54,672600
6177,6762814906,4,2.5,2570,9086,2.0,0,0,3,9,2570,0,1999,0,122019,52.8673,-114.254,1,65,670000
6178,6762815576,4,1.75,2460,7560,2.0,0,0,4,8,2460,0,1952,0,122050,52.9556,-114.557,1,66,635000
6179,6762816197,3,1.75,1850,8823,1.0,0,0,4,8,1370,480,1973,0,122029,52.8679,-114.302,3,63,605000
6180,6762816476,3,2.5,2660,10637,2.0,0,0,3,9,2660,0,1991,0,122017,52.9683,-114.41,3,56,595000
6181,6762816507,4,2.25,2380,35008,1.0,0,0,3,8,2380,0,1977,0,122020,52.8134,-114.191,2,74,594950
6182,6762816563,3,2.75,2550,54014,2.0,0,0,4,8,1980,570,1967,0,122021,52.9896,-114.307,2,77,590000
6183,6762817137,4,1.75,2400,21196,1.0,0,0,5,8,1590,810,1956,0,122031,52.6582,-114.537,1,51,569000
6184,6762817341,3,3.5,2270,4088,2.0,0,0,3,8,1880,390,1996,0,122016,52.7656,-114.574,1,69,560000
6185,6762817752,3,2.25,1580,11680,1.0,0,0,4,7,1580,0,1958,0,122049,52.8172,-114.36,1,65,549800
6186,6762817764,5,2.5,1710,9720,2.0,0,0,4,8,1710,0,1974,0,122049,52.8203,-114.347,3,54,549000
6187,6762819238,3,1.0,1870,4984,1.0,0,0,3,7,1120,750,1955,0,122009,52.8071,-114.581,3,51,499950
6188,6762819360,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,1980,0,122017,52.9928,-114.358,1,76,495000
6189,6762819435,3,1.75,1540,13002,1.0,0,0,2,8,1200,340,1984,0,122019,52.8531,-114.234,1,72,492450
6190,6762819715,3,2.5,1670,4308,2.0,0,0,3,8,1670,0,2001,0,122012,52.7607,-114.237,3,80,483500
6191,6762820362,4,2.5,1750,11381,1.0,0,0,4,7,1610,140,1947,0,122014,52.9725,-114.511,2,71,464500
6192,6762820626,3,1.75,1320,1014,3.0,0,0,3,9,1320,0,2015,0,122044,52.8347,-114.495,1,51,455000
6193,6762820702,3,2.5,1510,1618,2.5,0,0,3,8,1330,180,2011,0,122032,52.8815,-114.574,3,73,453000
6194,6762821074,4,2.0,2630,9099,1.5,0,0,3,7,1830,800,1944,2009,122052,52.7367,-114.551,3,57,445000
6195,6762821177,4,4.0,4168,8485,2.0,0,0,3,10,3222,946,2007,0,122018,52.5329,-114.577,2,66,442000
6196,6762821410,3,2.25,1130,1221,2.0,0,0,3,8,1030,100,2004,0,122007,52.9099,-114.565,2,71,437000
6197,6762821475,3,3.0,1440,4670,3.5,0,2,3,8,1440,0,2005,0,122028,52.8825,-114.535,1,78,435000
6198,6762821476,3,2.25,1740,8491,1.0,0,0,3,8,1240,500,1958,0,122050,53.0058,-114.569,2,80,435000
6199,6762821611,2,2.0,1370,4866,1.0,0,0,3,8,1370,0,2005,0,122045,52.934,-114.202,3,54,431500
6200,6762821749,4,2.5,2100,7920,1.5,0,0,4,6,1400,700,1916,0,122064,52.7593,-114.561,2,56,429000
6201,6762822008,3,2.5,1940,7415,2.0,0,0,3,8,1940,0,1965,0,122027,52.772,-114.366,1,72,423800
6202,6762822244,3,1.0,1100,4184,1.0,0,0,4,7,1100,0,1965,0,122016,52.7609,-114.572,1,52,416500
6203,6762822298,4,2.5,1160,16008,1.0,0,0,4,7,1160,0,1989,0,122014,52.9943,-114.485,1,77,415000
6204,6762822299,3,2.5,1610,3600,2.0,0,0,3,8,1610,0,2010,0,122021,53.001,-114.359,1,68,415000
6205,6762822407,3,1.75,1530,3200,1.0,0,0,3,6,1530,0,1942,2004,122064,52.746,-114.565,3,73,412500
6206,6762822484,3,1.75,2000,7480,1.0,0,0,3,8,1320,680,1972,0,122050,53.0034,-114.549,1,60,410000
6207,6762822567,3,2.5,1470,1204,3.0,0,0,3,8,1470,0,2006,0,122007,52.9298,-114.556,1,72,408000
6208,6762822645,3,2.25,1590,7267,1.0,0,0,4,7,1100,490,1976,0,122038,52.9757,-114.522,2,79,405000
6209,6762822646,4,2.25,1970,15743,1.0,0,0,3,7,1370,600,1962,0,122017,52.9973,-114.392,1,78,405000
6210,6762822647,3,2.5,1500,9636,2.0,0,0,3,7,1500,0,1994,0,122017,52.98,-114.366,1,63,405000
6211,6762822648,3,2.5,1500,2314,2.0,0,0,3,7,1500,0,2005,0,122011,52.7837,-114.188,1,60,405000
6212,6762822756,4,1.75,2430,5481,1.0,0,0,3,8,1430,1000,1953,0,122059,52.7869,-114.488,1,64,402000
6213,6762822830,3,2.5,2120,3742,2.0,0,0,3,7,2120,0,2006,0,122015,52.7087,-114.319,2,76,400000
6214,6762822831,4,3.5,3350,9681,1.0,0,1,3,7,2140,1210,1980,0,122043,52.6278,-114.512,1,55,400000
6215,6762823484,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,0,122050,53.002,-114.548,2,61,385000
6216,6762823756,4,2.5,2260,5824,2.0,0,0,3,8,2260,0,2011,0,122024,52.5796,-114.232,3,57,379000
6217,6762823860,2,1.0,900,5413,1.0,0,0,3,7,900,0,1947,0,122022,52.9347,-114.497,3,64,375000
6218,6762824506,4,2.5,3010,5701,2.0,0,0,3,8,3010,0,2003,0,122035,52.5792,-114.342,1,78,359950
6219,6762824536,3,3.0,1320,1071,2.0,0,0,3,7,1080,240,2003,0,122054,52.8242,-114.486,2,79,359000
6220,6762824732,3,1.75,1260,12330,1.0,0,0,3,7,1260,0,1968,0,122021,52.9712,-114.285,1,68,354000
6221,6762824874,3,1.0,860,7030,1.0,0,0,3,7,860,0,1973,0,122033,52.9451,-114.401,1,74,350000
6222,6762825547,5,3.0,2240,19090,1.0,0,0,4,8,1700,540,1968,0,122046,52.6716,-114.339,2,70,335500
6223,6762826023,2,1.0,1080,5000,1.0,0,0,3,7,1080,0,1954,0,122034,52.7982,-114.549,1,63,325000
6224,6762826270,4,1.5,1100,11824,1.0,0,0,4,7,1100,0,1954,0,122027,52.8004,-114.331,2,78,320000
6225,6762826442,5,2.5,2600,4641,2.0,0,0,3,7,2600,0,2005,0,122046,52.6625,-114.336,1,55,316000
6226,6762827260,2,1.0,1040,169448,1.0,0,0,4,6,1040,0,1950,0,122051,52.7687,-114.467,2,74,299000
6227,6762827620,4,1.75,1500,8400,1.0,0,0,3,7,1200,300,1956,0,122070,52.6831,-114.463,2,69,289950
6228,6762827731,3,1.75,1770,9000,1.0,0,0,3,7,1090,680,1954,0,122056,52.7297,-114.516,3,59,286000
6229,6762827775,2,1.0,990,2446,2.0,0,0,3,7,990,0,1998,0,122054,52.8219,-114.487,2,61,285000
6230,6762828196,3,2.5,3020,5868,2.0,0,0,3,7,3020,0,2003,0,122023,52.5661,-114.365,2,67,275000
6231,6762829473,3,1.0,1370,6000,1.0,0,0,3,7,1370,0,1955,0,122052,52.7179,-114.529,3,60,245000
6232,6762829971,3,2.0,1710,5200,1.0,0,0,5,7,1030,680,1977,0,122035,52.5951,-114.284,3,56,230000
6233,6762830986,2,2.5,1100,1737,2.0,0,0,3,8,1100,0,2006,0,122042,52.6799,-114.379,2,53,190000
6234,6762830987,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,122051,52.7636,-114.468,3,63,190000
6235,6762831168,3,1.0,1100,5734,1.0,0,0,4,7,1100,0,1955,0,122065,52.5932,-114.364,2,57,178000
6236,6762831344,3,1.75,1610,7392,1.0,0,0,4,7,1610,0,1964,0,122039,52.5713,-114.47,3,69,160000
6237,6762810897,4,3.25,3160,5000,2.0,0,0,5,9,2360,800,1965,0,122004,52.8897,-114.464,3,70,1250000
6238,6762817201,3,2.5,1700,7210,2.0,0,0,5,7,1700,0,1966,0,122005,52.8988,-114.351,3,58,565000
6239,6762825158,2,1.0,860,8250,1.0,0,0,3,7,860,0,1940,0,122038,52.9432,-114.524,1,52,345000
6240,6762829401,3,2.5,1580,2170,2.0,0,0,3,7,1580,0,2003,0,122051,52.7718,-114.479,3,50,247800
6241,6762831319,2,2.5,1000,1092,2.0,0,0,3,7,990,10,2004,0,122051,52.7719,-114.461,1,51,163800
6242,6762817961,4,1.0,1360,5766,1.5,0,0,5,7,1360,0,1951,0,122006,52.9127,-114.479,3,52,540000
6243,6762810023,5,5.75,9200,35069,2.0,0,0,3,13,6200,3000,2001,0,122071,52.8589,-114.423,1,53,5570000
6244,6762810644,4,2.5,4040,9630,1.0,0,3,4,9,2020,2020,1951,0,122032,52.8708,-114.6,3,62,1400000
6245,6762810929,5,3.25,5790,13726,2.0,0,3,3,10,4430,1360,2014,0,122027,52.7688,-114.304,2,73,1240000
6246,6762811486,5,2.5,4670,15857,2.0,0,0,3,11,4670,0,1998,0,122019,52.86,-114.201,3,54,1000000
6247,6762811811,4,2.75,3160,37200,2.0,0,3,3,8,2310,850,1939,0,122022,52.9514,-114.475,1,56,942000
6248,6762812106,4,2.75,2890,5000,1.5,0,0,3,8,1990,900,1911,2014,122007,52.9068,-114.553,2,53,898500
6249,6762812355,5,3.25,3480,5414,2.0,0,0,3,9,3480,0,2014,0,122019,52.837,-114.243,1,74,864327
6250,6762812575,4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,0,122057,52.7678,-114.409,3,77,840000
6251,6762812625,4,3.25,3270,6027,2.0,0,0,3,10,3270,0,2001,0,122019,52.8646,-114.253,2,68,835000
6252,6762812639,5,1.5,3360,5225,2.0,0,0,3,9,3360,0,2014,0,122019,52.8372,-114.243,2,56,834995
6253,6762812688,5,3.25,3360,6120,2.0,0,0,3,9,3360,0,2014,0,122019,52.837,-114.243,3,64,829995
6254,6762812825,5,3.5,3500,10794,2.0,0,0,3,10,3500,0,1996,0,122020,52.8187,-114.164,2,50,815000
6255,6762812898,4,3.5,3660,4903,2.0,0,0,3,9,2760,900,2014,0,122033,52.9484,-114.346,2,73,809950
6256,6762812907,4,2.5,3480,6262,2.0,0,0,3,9,3480,0,2003,0,122045,52.9157,-114.235,3,68,808000
6257,6762813100,4,2.5,3250,8970,2.0,0,0,3,10,3250,0,1994,0,122020,52.8162,-114.227,2,66,791500
6258,6762813150,4,1.75,1580,9382,1.0,0,0,3,7,1080,500,1963,0,122071,52.8653,-114.422,3,74,787500
6259,6762813209,5,1.0,1760,4264,2.0,0,0,3,8,1760,0,1902,0,122047,52.8546,-114.502,2,65,780500
6260,6762813299,3,2.5,3010,74390,2.0,0,0,3,10,3010,0,1998,0,122045,52.8742,-114.189,2,62,775000
6261,6762813403,3,2.5,2660,10928,2.0,0,0,3,9,1830,830,1988,0,122027,52.7742,-114.331,3,63,768000
6262,6762813488,4,2.25,2500,8500,2.0,0,0,4,8,2500,0,1979,0,122027,52.7869,-114.341,2,75,760000
6263,6762813622,5,1.75,2850,11860,1.0,0,0,3,9,2850,0,1951,0,122014,52.9803,-114.47,3,74,750000
6264,6762814557,4,3.75,3210,7054,2.0,0,0,4,8,3210,0,1985,0,122005,52.9568,-114.293,2,58,690000
6265,6762814704,1,2.5,1820,3008,2.0,0,0,3,7,1090,730,1910,2004,122028,52.8829,-114.529,1,70,680000
6266,6762814705,3,2.25,2920,6300,1.0,0,0,3,8,1710,1210,1956,0,122050,52.9365,-114.56,1,72,680000
6267,6762814882,2,1.75,1600,5795,1.5,0,0,3,8,1600,0,1940,0,122004,52.9009,-114.466,3,59,672324
6268,6762815950,3,2.25,1650,946,3.0,0,0,3,8,1650,0,2014,0,122028,52.8836,-114.544,1,77,619000
6269,6762815973,3,2.5,3580,118047,1.0,0,0,3,9,3240,340,1992,0,122012,52.6753,-114.17,2,57,616500
6270,6762816158,4,2.5,3000,8100,2.0,0,0,3,8,3000,0,1992,0,122022,52.9451,-114.495,3,60,607500
6271,6762816198,4,2.0,1820,7626,1.0,0,0,5,7,990,830,1941,0,122028,52.9178,-114.532,2,68,605000
6272,6762816753,3,1.5,1800,10050,1.0,0,0,3,7,1800,0,1955,0,122029,52.8644,-114.316,1,74,583000
6273,6762816804,4,2.5,2150,5000,2.0,0,0,3,8,2150,0,2001,0,122006,52.9262,-114.504,1,70,580000
6274,6762816805,3,2.25,1480,1026,3.0,0,0,3,8,1480,0,2014,0,122028,52.8836,-114.544,3,63,580000
6275,6762816865,3,1.0,1590,5400,1.0,0,1,3,8,1280,310,1948,0,122051,52.7809,-114.451,2,58,579000
6276,6762817046,3,2.5,1920,3867,2.0,0,0,3,8,1920,0,2005,0,122011,52.7838,-114.184,3,58,571000
6277,6762817067,5,1.75,2510,9750,1.5,0,0,3,8,2510,0,1969,0,122005,52.8935,-114.339,3,75,570000
6278,6762817439,3,2.5,2750,35440,2.0,0,0,3,9,2750,0,1994,0,122025,52.7045,-113.913,1,55,556000
6279,6762817520,2,1.0,850,2340,1.0,0,0,3,7,850,0,1922,0,122004,52.9007,-114.518,1,58,553500
6280,6762817609,3,2.5,2920,169448,2.5,0,0,3,9,2920,0,1990,0,122068,52.4792,-114.165,2,50,550000
6281,6762818053,3,3.5,2500,4270,2.0,0,0,3,8,2500,0,2000,0,122008,52.766,-114.067,3,79,538500
6282,6762818437,4,2.5,2310,5573,2.0,0,0,4,9,2310,0,2003,0,122053,52.7497,-114.39,2,62,525000
6283,6762819107,3,1.75,1570,8530,1.0,0,0,4,7,1190,380,1983,0,122010,52.9181,-114.374,2,74,500000
6284,6762819588,3,2.5,1940,5660,2.0,0,0,3,8,1940,0,2001,0,122021,52.9811,-114.36,3,77,488000
6285,6762819957,3,2.5,1320,1310,3.0,0,0,3,8,1320,0,2006,0,122026,52.9019,-114.57,1,60,475000
6286,6762820079,3,2.5,2010,2212,2.0,0,0,3,8,1390,620,2014,0,122011,52.7823,-114.188,1,51,472217
6287,6762820174,4,2.5,2350,3800,2.0,0,0,3,8,2350,0,2014,0,122015,52.7083,-114.313,3,51,469995
6288,6762820756,3,2.5,2050,4876,2.0,0,0,3,8,2050,0,2005,0,122021,53.0046,-114.348,3,65,451000
6289,6762820809,3,2.25,1610,8296,2.0,0,0,3,8,1610,0,1978,0,122006,52.93,-114.487,2,74,450000
6290,6762820810,2,1.0,1180,10720,1.0,0,0,4,7,1180,0,1955,0,122030,52.8193,-114.325,2,77,450000
6291,6762821139,2,1.0,1330,4140,1.0,0,0,4,7,930,400,1919,1940,122006,52.9102,-114.496,3,77,443500
6292,6762821178,4,1.5,1360,6110,1.0,0,0,3,7,1010,350,1955,0,122009,52.8055,-114.586,1,76,442000
6293,6762821242,4,2.5,2800,28254,2.0,0,0,3,9,2800,0,2001,0,122024,52.5852,-114.253,1,75,440000
6294,6762821477,3,2.5,2370,6082,2.0,0,0,3,7,2370,0,2004,0,122008,52.7588,-114.036,2,65,435000
6295,6762822001,3,1.75,1430,6818,1.0,0,0,5,7,1430,0,1972,0,122033,52.9571,-114.386,3,60,424000
6296,6762822231,3,1.5,2500,6000,1.5,0,0,5,7,1730,770,1941,1984,122034,52.7597,-114.544,1,59,417000
6297,6762822300,2,1.0,1460,4200,1.0,0,0,4,6,880,580,1914,0,122007,52.9074,-114.551,2,52,415000
6298,6762822832,2,1.0,1270,7440,1.0,0,0,4,7,910,360,1949,0,122064,52.7585,-114.562,1,58,400000
6299,6762822833,3,2.0,1860,12944,1.0,0,0,3,9,1860,0,2002,0,122046,52.6598,-114.292,3,53,400000
6300,6762823266,3,1.75,1850,15170,1.0,0,0,3,7,1850,0,1965,0,122025,52.7291,-113.964,1,53,390000
6301,6762823454,3,1.0,1060,8040,1.0,0,0,4,6,1060,0,1949,0,122022,52.9421,-114.477,2,68,385100
6302,6762823485,3,2.25,1650,7800,1.0,0,0,3,7,1260,390,1969,0,122017,52.9677,-114.387,2,76,385000
6303,6762823486,3,1.75,1220,1450,1.0,0,0,3,6,620,600,1905,0,122003,52.8661,-114.558,1,78,385000
6304,6762823545,3,2.5,1600,2610,2.0,0,0,3,8,1600,0,2005,0,122012,52.7644,-114.258,1,64,384500
6305,6762823861,6,2.0,1900,8057,1.0,0,0,4,7,1170,730,1959,0,122038,52.992,-114.525,3,56,375000
6306,6762823862,3,1.0,980,7296,1.0,0,0,3,7,980,0,1967,0,122033,52.9592,-114.421,3,70,375000
6307,6762824212,4,1.5,1280,7400,1.0,0,0,3,7,1280,0,1958,0,122029,52.8323,-114.313,3,64,367400
6308,6762824366,3,1.0,960,5424,1.5,0,0,3,6,960,0,1916,0,122006,52.9297,-114.51,1,79,362500
6309,6762824431,3,1.75,1560,7930,2.0,0,0,4,7,1560,0,1980,0,122015,52.7079,-114.351,2,75,360000
6310,6762825418,3,2.5,2060,4200,2.0,0,0,3,8,2060,0,2014,0,122024,52.6006,-114.208,1,69,339989
6311,6762825582,3,1.75,2010,9417,1.0,0,0,4,8,1500,510,1967,0,122065,52.603,-114.375,3,62,335000
6312,6762825775,3,1.0,1030,7620,1.0,0,0,3,7,1030,0,1953,0,122064,52.7581,-114.565,2,55,330000
6313,6762825776,3,1.75,1460,9261,1.0,0,0,3,7,1460,0,1985,0,122053,52.7455,-114.379,1,68,330000
6314,6762825933,4,2.5,1850,5388,2.0,0,0,3,8,1850,0,2009,0,122024,52.5794,-114.231,1,69,328000
6315,6762826024,2,1.0,1060,5703,1.0,0,2,4,6,1060,0,1946,0,122043,52.5744,-114.517,3,54,325000
6316,6762826025,3,1.75,1780,11096,1.0,0,0,3,7,1210,570,1979,0,122019,52.847,-114.241,3,78,325000
6317,6762826026,4,3.25,2800,12040,2.0,0,0,3,7,2800,0,2011,0,122068,52.4237,-114.167,3,61,325000
6318,6762826162,3,2.5,2060,4742,2.0,0,0,3,8,2060,0,2014,0,122024,52.6006,-114.207,1,56,324747
6319,6762826487,3,1.75,1970,8200,1.0,0,0,3,7,1270,700,1964,0,122056,52.7031,-114.517,1,59,315000
6320,6762826830,3,2.5,1820,4200,2.0,0,0,3,8,1820,0,2014,0,122024,52.5993,-114.207,2,52,307635
6321,6762827543,3,1.75,1710,10950,1.0,0,0,3,7,1060,650,1967,0,122025,52.6978,-113.935,2,63,290000
6322,6762827746,3,1.0,1040,8199,1.0,0,0,3,7,1040,0,1953,0,122014,52.9648,-114.492,3,50,285650
6323,6762828278,3,1.75,1840,16679,1.0,0,0,3,8,1840,0,1989,0,122039,52.5507,-114.465,2,54,274950
6324,6762828494,2,1.0,800,1200,2.0,0,0,3,7,800,0,1999,0,122028,52.9269,-114.537,3,67,269500
6325,6762828629,3,1.75,2050,10519,1.0,0,0,3,7,1240,810,1979,0,122046,52.6557,-114.336,2,63,265000
6326,6762828788,2,1.0,810,4560,1.0,0,0,3,7,810,0,1928,0,122064,52.7725,-114.566,2,77,260600
6327,6762828816,2,1.0,570,81893,1.0,0,1,3,6,570,0,1936,0,122069,52.6733,-114.634,3,75,260000
6328,6762829024,3,1.0,1710,12000,1.0,0,0,4,7,1710,0,1972,0,122039,52.4916,-114.471,1,61,255000
6329,6762830048,1,1.0,1180,22000,1.0,0,2,3,6,1180,0,1948,0,122043,52.6307,-114.513,3,72,229500
6330,6762830104,3,1.5,1300,5000,1.0,0,0,4,7,900,400,1976,0,122018,52.5325,-114.56,1,55,226500
6331,6762830557,3,1.0,1020,6000,1.0,0,0,3,5,1020,0,1900,0,122012,52.7581,-114.221,2,58,210000
6332,6762830796,2,1.0,830,8000,1.0,0,0,3,6,830,0,1954,0,122043,52.6515,-114.508,3,57,200000
6333,6762831548,2,1.0,940,8384,1.0,0,0,3,5,940,0,1947,0,122052,52.7365,-114.554,2,76,121800
6334,6762810157,4,2.5,3280,7100,2.0,0,4,3,10,2180,1100,1911,1987,122003,52.8585,-114.552,3,59,2300000
6335,6762810587,4,3.25,3100,3900,2.0,0,2,5,9,2090,1010,1923,0,122061,52.8685,-114.538,1,57,1450000
6336,6762810645,5,3.0,3850,14990,1.0,0,0,4,9,2290,1560,1964,0,122048,52.8725,-114.408,1,70,1400000
6337,6762810720,4,3.75,4100,61419,2.0,0,0,3,9,4100,0,2014,0,122011,52.7926,-114.195,1,77,1350000
6338,6762810807,5,4.0,3870,5929,2.0,0,0,3,10,3870,0,2014,0,122005,52.9265,-114.324,1,80,1300000
6339,6762810970,4,2.25,3200,15367,2.0,0,0,4,9,3200,0,1962,0,122057,52.7794,-114.406,2,64,1220000
6340,6762811487,6,2.75,3600,9675,1.0,0,2,4,9,1940,1660,1977,0,122057,52.8026,-114.403,1,68,1000000
6341,6762811488,4,1.75,1780,11436,1.0,0,0,5,9,1780,0,1967,0,122048,52.8573,-114.384,1,65,1000000
6342,6762811535,5,4.5,4280,8465,2.0,0,0,3,10,4280,0,2014,0,122033,52.9625,-114.355,2,72,995500
6343,6762811671,4,2.0,2450,5000,2.0,0,4,5,8,2200,250,1919,0,122009,52.7919,-114.595,1,54,969000
6344,6762811707,5,3.5,4510,16305,2.0,0,0,3,10,2820,1690,2003,0,122019,52.8646,-114.201,3,51,960000
6345,6762811759,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,122037,52.9568,-114.25,1,51,950000
6346,6762811903,4,2.5,2670,5100,2.0,0,0,3,8,1940,730,1929,2010,122007,52.9068,-114.58,1,73,925000
6347,6762812004,4,2.75,4190,38912,1.0,0,0,4,9,2040,2150,1965,0,122049,52.8772,-114.347,3,72,910000
6348,6762812155,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,2005,0,122015,52.7011,-114.274,2,60,890000
6349,6762812257,5,2.5,2530,8564,2.0,0,0,4,8,2530,0,1976,0,122027,52.7922,-114.343,2,77,875000
6350,6762812603,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,122057,52.7931,-114.409,2,72,838400
6351,6762812813,4,2.25,2600,10660,2.0,0,0,4,8,2600,0,1979,0,122027,52.7833,-114.346,2,75,817000
6352,6762812925,4,2.5,3020,3600,2.5,0,0,3,9,3020,0,2009,0,122011,52.7707,-114.183,2,72,805000
6353,6762813166,4,2.5,2990,9374,2.0,0,0,3,9,2990,0,2003,0,122019,52.8587,-114.214,3,73,785000
6354,6762813225,4,3.25,3900,40962,2.0,0,0,3,10,3900,0,1991,0,122045,52.913,-114.253,3,65,780000
6355,6762813300,5,2.5,2600,4284,2.0,0,0,3,9,2600,0,2014,0,122016,52.7709,-114.58,3,60,775000
6356,6762813489,3,1.5,1170,7645,1.0,0,0,4,7,1170,0,1955,0,122048,52.8377,-114.384,3,65,760000
6357,6762813490,4,2.5,2920,7901,2.0,0,0,3,9,2920,0,2004,0,122005,52.9336,-114.315,2,72,760000
6358,6762813573,4,1.75,2160,39430,1.0,0,0,4,8,1660,500,1974,0,122049,52.8678,-114.375,1,62,753000
6359,6762813623,3,3.25,4610,81935,2.0,0,0,4,9,4610,0,1984,0,122019,52.8517,-114.211,1,51,750000
6360,6762814112,3,2.5,2120,9307,2.0,0,0,4,9,2120,0,1984,0,122027,52.7777,-114.331,1,65,719000
6361,6762814558,4,2.0,1760,7800,1.0,0,0,3,8,1760,0,1954,0,122007,52.9245,-114.57,3,77,690000
6362,6762814750,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,0,122009,52.795,-114.571,3,80,679900
6363,6762815065,3,2.5,2680,28243,2.0,0,0,3,9,2680,0,1993,0,122037,52.9937,-114.24,1,76,660000
6364,6762815259,3,1.75,1840,2310,1.0,0,2,4,8,1140,700,1914,0,122061,52.8762,-114.541,2,60,650000
6365,6762815670,4,2.5,1910,1502,3.0,0,0,3,8,1910,0,2014,0,122026,52.9047,-114.583,1,54,630000
6366,6762816238,6,3.5,2580,13572,1.0,0,0,3,8,1290,1290,1987,0,122005,52.9096,-114.303,2,78,604000
6367,6762816765,3,2.5,2380,19860,2.0,0,0,4,8,2380,0,1995,0,122053,52.7555,-114.363,3,59,582000
6368,6762816806,3,2.5,2150,4604,2.0,0,0,3,8,2150,0,2003,0,122020,52.8193,-114.209,2,80,580000
6369,6762816807,5,3.25,3030,7410,2.0,0,0,3,8,2150,880,2014,0,122034,52.783,-114.544,3,75,580000
6370,6762816945,3,2.5,2070,3599,2.0,0,0,3,8,2070,0,1999,0,122010,52.8979,-114.355,3,68,575000
6371,6762817202,3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1930,0,122004,52.8992,-114.515,1,51,565000
6372,6762817414,4,2.5,3220,5120,2.0,0,0,3,9,2420,800,2000,0,122051,52.7734,-114.46,2,61,558000
6373,6762817511,2,2.0,1870,5580,1.0,0,0,3,8,1870,0,2004,0,122045,52.9401,-114.221,2,55,554000
6374,6762817532,5,3.0,2320,7229,1.0,0,0,4,8,1370,950,1986,0,122005,52.927,-114.287,2,55,552500
6375,6762817533,3,1.0,2020,4120,1.5,0,0,4,7,1520,500,1929,0,122051,52.7814,-114.461,2,73,552500
6376,6762817962,3,2.5,1380,1021,2.0,0,0,3,8,1160,220,2008,0,122044,52.8448,-114.499,1,60,540000
6377,6762818133,4,2.25,1890,3615,2.0,0,0,3,7,1890,0,2005,0,122011,52.7793,-114.189,2,69,535000
6378,6762818191,4,2.25,2130,7210,1.0,0,0,5,7,1330,800,1965,0,122029,52.859,-114.307,3,55,534000
